,date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l
105,2015-11-23,379203804.589,141357,4823700000.0,324.35,27478900.0,3925.0,25.15112008,null,662337.864452,8205,72484200.0,0.967493,441875.0,27272.34375,13.316084717899999,1738,9976427.0812,5100,136062000.0,3.14,1389260.0,14725.0,36.31939453,null
106,2015-11-24,422681092.189,152942,4805160000.0,323.01,29362600.0,3925.0,25.44677535,null,372556.845282,7107,70931100.0,0.946442,524195.0,26848.125,12.9664910272,1820,14616284.0749,5018,135523000.0,3.13,1510060.0,14575.0,49.69330134,null
107,2015-11-25,568269871.2540001,155611,4762230000.0,320.05,41666900.0,3875.0,26.04052943,null,168352.5214,7074,67010200.0,0.893827,622991.0,26471.875,12.459630991700001,1710,11744763.2919,6007,134853000.0,3.11,2877300.0,12925.0,52.80061155,null
108,2015-11-26,655683745.9959999,163276,4886330000.0,328.3,106105000.0,4200.0,29.09844144,null,837964.089986,7262,64740900.0,0.863273,947473.0,26538.4375,9.30701047999,1804,27599554.4313,8671,145182000.0,3.35,8700000.0,11450.0,38.1122747,null
109,2015-11-27,719388882.44,152876,5238500000.0,351.86,55179100.0,3425.0,25.34761188,null,598994.444088,6628,66174600.0,0.8821,403813.0,27886.875,9.399192619419999,1660,10478236.7534,5859,156052000.0,3.6,2780650.0,13675.0,24.39881248,null
110,2015-11-28,691924162.766,172398,5318300000.0,357.14,36816600.0,3800.0,27.78487646,null,104774.60478,6801,65147000.0,0.868102,462464.0,27201.09375,14.567130571500002,1651,11234002.3769,6455,154978000.0,3.58,1691790.0,15075.0,21.60292366,null
111,2015-11-29,420357680.86800003,125573,5324610000.0,357.47,40409300.0,3800.0,21.01932131,null,173995.405199,6830,68625100.0,0.9141440000000001,448358.0,27350.9375,9.09079211711,1666,9449229.05864,6818,153251000.0,3.53,2720390.0,16400.0,21.8302975301,null
112,2015-11-30,847592264.01,178927,5534000000.0,371.44,71701600.0,3800.0,33.38943985,null,207334.547472,8966,66080400.0,0.879951,784439.0,27360.0,20.8157515377,1782,15214369.222000001,6278,158950000.0,3.66,3339320.0,17225.0,34.37084576,null
113,2015-12-01,923177143.619,183717,5624580000.0,377.41,60452200.0,4750.0,32.59820472,null,195994.783055,6753,65980000.0,0.878316,652857.0,27542.8125,13.0743889446,1763,21472852.1772,6376,157352000.0,3.63,2841630.0,15425.0,46.26590436,null
114,2015-12-02,867739149.352,179176,5394070000.0,361.85,54160500.0,3825.0,31.53978901,null,257351.021634,6471,65615700.0,0.8731709999999999,506307.0,26007.03125,11.4381225322,1673,12652635.0797,5371,148937000.0,3.43,2452500.0,18700.0,50.9011690401,null
115,2015-12-03,708343240.4480001,168551,5358040000.0,359.33,50714900.0,3525.0,31.02718481,null,181143.284124,6938,61530500.0,0.818546,539969.0,28063.28125,10.666077605,1758,16173603.0835,4769,145343000.0,3.35,1943430.0,16150.0,63.41932237,null
116,2015-12-04,899734592.704,166304,5388110000.0,361.26,35784100.0,3700.0,27.47687376,null,136370.59503199998,6823,61065700.0,0.812082,241278.0,26679.375,12.3723423175,1742,11900874.7791,4352,146942000.0,3.38,1333170.0,13575.0,44.1250978201,null
117,2015-12-05,1702919109.33,195753,5426180000.0,363.72,66282200.0,4250.0,32.36317317,null,121090.523798,6724,63276000.0,0.841195,232743.0,26581.875,13.0848245148,1716,13911972.7001,6067,146450000.0,3.37,2664550.0,14550.0,53.2092933,null
118,2015-12-06,2083410027.56,173233,5813290000.0,389.56,77762000.0,4050.0,29.3278173,null,207369.521524,8945,65194900.0,0.866417,443608.0,26255.78125,17.1474042232,2006,15352770.5196,6435,153258000.0,3.53,4063170.0,14100.0,78.0521296101,null
119,2015-12-07,1142086724.65,190705,5821140000.0,389.98,63455800.0,3900.0,32.89073721,null,377754.62680900004,7090,62950900.0,0.8363219999999999,520409.0,26718.90625,9.64277225226,1952,19371245.2638,9513,150138000.0,3.45,4210900.0,13075.0,37.375800399999996,null
120,2015-12-08,1096738999.58,194842,5908810000.0,395.75,57801400.0,4075.0,32.59104008,null,142951.305788,6657,60690400.0,0.806024,445903.0,26312.5,9.146200894289999,1757,11261655.7981,6201,158672000.0,3.65,2744880.0,14125.0,49.03811986,null
121,2015-12-09,1469630955.17,217737,6189620000.0,414.44,90917200.0,4250.0,36.58928204,null,202087.34281,6963,62098400.0,0.8244540000000001,624221.0,28324.0625,10.1369894327,1748,18533044.1015,7136,160252000.0,3.68,4506800.0,14725.0,57.48580782,null
122,2015-12-10,1294696078.88,213886,6244360000.0,417.99,52138900.0,5150.0,35.6515336,null,172508.92671,7388,59945000.0,0.7955899999999999,369589.0,27477.34375,11.3409350434,1779,13043510.587000001,5910,159735000.0,3.67,2538190.0,15400.0,45.95905016,null
123,2015-12-11,1410502820.87,208012,6206150000.0,415.28,110944000.0,4200.0,39.97202893,null,268100.85681100003,8051,63312400.0,0.839995,801072.0,27022.8125,16.8524437878,1787,17944609.6388,6157,159938000.0,3.67,5086460.0,15600.0,51.64971347,null
124,2015-12-12,1501585811.56,211090,6761730000.0,452.33,131969000.0,4225.0,41.45804451,null,452377.83188400004,8170,70210000.0,0.9311959999999999,1376280.0,27206.5625,23.1231431759,2152,27019093.8021,9047,167378000.0,3.84,6201500.0,15350.0,100.99401920000001,null
125,2015-12-13,2124327147.08,187571,6454430000.0,431.66,55050600.0,3650.0,33.13209983,null,314251.88404699997,7334,73276400.0,0.9715379999999999,273614.0,27907.34375,18.7321097127,1967,17563545.3869,5837,156708000.0,3.6,3218570.0,14550.0,62.06146603,null
126,2015-12-14,1971999380.21,225899,6480070000.0,433.27,130496000.0,4550.0,40.07638804,null,295321.077368,15478,72176400.0,0.95662,563436.0,26708.59375,74.6524395615,2186,14967214.7933,7548,158529000.0,3.64,3011480.0,14525.0,91.0568436,null
127,2015-12-15,1805371419.55,223069,6640850000.0,443.88,83121100.0,4700.0,38.94372174,null,530148.996251,21062,74764100.0,0.9905889999999999,578618.0,27014.53125,114.40785833700001,2164,22810077.0028,7964,157776000.0,3.62,5124770.0,13575.0,133.98628854,null
128,2015-12-16,1956478569.28,221250,6962090000.0,465.21,107944000.0,4225.0,38.6719536,null,1487848.80532,10272,76791600.0,1.02,320767.0,26457.34375,44.2167818748,2153,14321220.5834,9495,167443000.0,3.84,3628690.0,13825.0,134.46013243,null
129,2015-12-17,1830691356.96,223666,6807850000.0,454.78,47978400.0,4000.0,38.35044828,null,436395.47262700007,9507,74999300.0,0.993043,640765.0,26883.125,32.4010752132,2402,14956508.5518,5178,161615000.0,3.7,2244680.0,14125.0,96.9773689201,null
130,2015-12-18,1754799754.92,214475,6825640000.0,455.85,60220100.0,4150.0,37.79342852,null,222673.01076900001,8920,70890600.0,0.938327,300787.0,26671.5625,32.1814214547,2184,15084455.6359,3646,163728000.0,3.75,2642590.0,15000.0,93.23746731,null
131,2015-12-19,1689509125.92,215122,6942950000.0,463.55,47892700.0,3900.0,35.76634127,null,209991.868058,9304,69644200.0,0.921524,343535.0,26694.53125,28.5162309257,2188,9858106.32031,4551,164389000.0,3.77,1480630.0,15650.0,65.5092025201,null
132,2015-12-20,1723305103.8,189537,6925030000.0,462.23,75409400.0,4000.0,32.19075687,null,186639.598656,9852,68663100.0,0.9082399999999999,472164.0,26436.09375,34.4271700216,2209,10018755.214,4538,163373000.0,3.74,2853130.0,14150.0,81.31810628,null
133,2015-12-21,2194242915.12,224027,6636280000.0,442.84,77639700.0,3850.0,40.904861600000004,null,212202.911658,12003,68521200.0,0.906065,549113.0,26457.8125,39.1191939984,2315,29413655.4288,6111,154934000.0,3.55,2244460.0,14125.0,279.527016,null
134,2015-12-22,2006436223.28,222275,6556960000.0,437.44,50840400.0,3450.0,38.05267456,null,212682.96437200002,21004,67704600.0,0.8949729999999999,454249.0,27374.375,59.162525717,2312,7129002.275889999,3509,151163000.0,3.46,1366080.0,13925.0,88.63737692,null
135,2015-12-23,1875386054.64,217656,6547850000.0,436.72,47161400.0,4125.0,39.67740897,null,123611.752227,22711,65215800.0,0.8617819999999999,334993.0,27399.375,81.4259907463,2215,27549158.4731,5943,150056000.0,3.43,2274490.0,12975.0,210.43777207,null
136,2015-12-24,2021905784.41,225838,6645120000.0,443.09,57157200.0,3675.0,39.56908519,null,107067.47185599999,13480,65060000.0,0.859433,354646.0,26686.5625,45.7546378631,2235,20059970.5812,4500,157004000.0,3.59,2530790.0,15800.0,188.38601092,null
137,2015-12-25,1729306465.08,184080,6823120000.0,454.86,39078500.0,3650.0,30.308072999999997,null,59140.3897664,9505,65275400.0,0.861993,187114.0,26803.59375,26.5940592965,2159,7421902.306919999,3134,159629000.0,3.65,1628860.0,16025.0,84.01004233,null
138,2015-12-26,1164813796.28,173494,6838480000.0,455.76,116166000.0,4500.0,30.27641362,null,126471.211799,10694,65961900.0,0.870766,425282.0,26560.15625,31.296185188400003,2284,18370057.1909,3629,159347000.0,3.64,3880050.0,15500.0,99.76114132,null
139,2015-12-27,488878516.864,155933,6251440000.0,416.51,53591200.0,5100.0,26.28569728,null,67737.4421267,21856,64650000.0,0.853166,164565.0,26853.75,86.6343450292,2215,12820167.5661,4627,149735000.0,3.42,2048800.0,13250.0,114.98121623,null
140,2015-12-28,681432582.798,171347,6356100000.0,423.34,49638600.0,3825.0,30.74762517,null,378461.03668200003,12325,64913200.0,0.8563559999999999,235134.0,27057.96875,36.4004906885,2423,8589009.72548,3659,152300000.0,3.48,1647170.0,14725.0,99.8208047,null
141,2015-12-29,619370574.235,183862,6339010000.0,422.1,51596500.0,3775.0,31.41171395,null,241549.405965,11292,63985600.0,0.843835,215742.0,26661.09375,33.189211049899995,2393,7617006.3889,4580,152035000.0,3.47,2161460.0,13475.0,97.68897259999999,null
142,2015-12-30,523201300.976,184309,6508960000.0,433.3,46889400.0,4450.0,32.36783273,null,188128.833796,21716,66314200.0,0.874258,604078.0,26736.25,76.1322840017,2363,9101273.257369999,4005,153896000.0,3.51,2202460.0,13850.0,116.38991059,null
143,2015-12-31,462542353.921,159973,6399190000.0,425.88,45996600.0,3500.0,26.14298329,null,355305.072598,10257,69207400.0,0.912098,663994.0,26908.28125,25.0673246473,2578,6897681.28407,3567,151635000.0,3.46,2667620.0,14500.0,111.56608644,null
144,2016-01-01,375435509.905,118925,6473530000.0,430.72,36278900.0,3375.0,19.0413107,null,321708.374938,8206,70870900.0,0.9337120000000001,206062.0,26070.3125,15.6508949367,2350,7019798.343160001,2772,152570000.0,3.48,2791170.0,13850.0,80.80480984,null
145,2016-01-02,314702678.864,147593,6533630000.0,434.62,30096600.0,3450.0,30.80861565,null,245604.197335,9140,71933100.0,0.947401,255504.0,27383.90625,19.3597908119,2410,6209994.40775,4942,154187000.0,3.52,3020260.0,13600.0,127.03396262,null
146,2016-01-03,333611160.629,140086,6519500000.0,433.58,39633800.0,3700.0,23.68466419,null,347988.606498,9248,71275900.0,0.9384299999999999,407632.0,27675.78125,19.4483166825,2454,5976669.16354,3261,153739000.0,3.5,2406150.0,14950.0,81.33542989,null
147,2016-01-04,394804446.828,172545,6468180000.0,430.06,38477500.0,4400.0,29.75626898,null,149811.548117,9425,73853900.0,0.972045,346245.0,27420.625,21.310431896300003,2538,4885370.95705,5205,152699000.0,3.48,3309740.0,15000.0,134.62189819,null
148,2016-01-05,474970993.89599997,187834,6515380000.0,433.07,34522600.0,4025.0,33.1831256,null,987732.1151389999,16380,72442400.0,0.953147,219833.0,27839.21875,60.3564445043,2534,5826437.75942,3574,153319000.0,3.49,2104650.0,14875.0,80.26842541,null
149,2016-01-06,573814884.534,177512,6498830000.0,431.86,34042500.0,3575.0,30.33630862,null,248781.82236,17007,72229700.0,0.9500280000000001,308791.0,27625.46875,66.5339184502,2645,10253880.5014,3469,152276000.0,3.47,2208860.0,15475.0,76.45703895,null
150,2016-01-07,614457023.122,179490,6472580000.0,430.01,87562200.0,3500.0,35.16546278,null,334745.24183899997,22025,72692900.0,0.955801,647462.0,27022.1875,65.50654760239999,2683,18046837.5215,4522,151582000.0,3.45,4560680.0,13350.0,168.39201445,null
151,2016-01-08,500012036.424,186658,6888600000.0,457.54,56993000.0,4425.0,34.27362066,null,185057.494975,10891,71724000.0,0.942752,545600.0,27996.71875,26.0495075445,2610,28881985.4116,6610,158077000.0,3.6,3277990.0,14550.0,237.00283144,null
152,2016-01-09,338452923.804,181956,6828000000.0,453.38,32278000.0,3825.0,30.23387022,null,207720.12845999998,11692,75001800.0,0.9855010000000001,226281.0,27595.78125,39.3005175209,2624,43469399.7331,6992,157142000.0,3.57,2934720.0,14475.0,333.72613106,null
153,2016-01-10,443544112.187,159750,6752210000.0,448.24,35995900.0,4375.0,28.19834138,null,138866.851353,10255,75031200.0,0.985557,390888.0,27287.96875,26.3260527733,2797,23826909.5833,5338,156524000.0,3.56,2462000.0,14825.0,278.68134827,null
154,2016-01-11,561283021.575,183733,6761090000.0,448.7,40450000.0,4175.0,34.56465121,null,504162.045601,10846,76096500.0,0.999216,1011920.0,27005.15625,25.513565112800002,2950,22573554.4984,7533,155131000.0,3.53,2931030.0,14575.0,237.37990033,null
155,2016-01-12,490491738.53800005,196545,6755220000.0,448.18,115607000.0,4375.0,34.83628058,null,1059789.47596,10824,81217300.0,1.07,2898760.0,25900.78125,25.6307222675,2986,9511428.56313,3680,156360000.0,3.55,4566050.0,16450.0,100.700839,null
156,2016-01-13,526828357.21900004,187402,6553350000.0,434.67,173888000.0,3775.0,34.12021575,null,482477.34661400004,17634,86530000.0,1.14,1005910.0,26535.3125,60.312609443599996,2815,18595511.6879,4699,153644000.0,3.49,6745630.0,14575.0,109.54588167,null
157,2016-01-14,467783783.964,185100,6519110000.0,432.29,43945500.0,3275.0,32.35908553,null,372400.046082,10617,85539300.0,1.12,751961.0,26919.21875,26.776176405,2752,11499333.7085,3222,152853000.0,3.47,2044890.0,13650.0,81.96790413,null
158,2016-01-15,629213816.113,186575,6489870000.0,430.25,153351000.0,3125.0,35.70690107,null,1115559.38705,9827,90321700.0,1.18,3910550.0,26797.34375,23.160124217800004,3125,27720589.3179,3710,152598000.0,3.46,5117640.0,14000.0,90.1239934999,null
159,2016-01-16,521306077.02900004,189270,5507790000.0,365.07,120352000.0,3550.0,34.93814198,null,696879.897529,10622,93099400.0,1.22,2462630.0,26523.125,22.6502570573,2665,21708885.0989,4838,130687000.0,2.97,4170270.0,14350.0,84.6740589,null
160,2016-01-17,2878714363.11,193998,5842270000.0,387.15,45319600.0,3475.0,34.10926519,null,452570.185605,9707,93207300.0,1.22,1171150.0,26599.84375,17.0397021972,2578,12535081.1191,5579,136090000.0,3.09,1905660.0,13775.0,73.97191637,null
161,2016-01-18,3981136427.56,216669,5761940000.0,381.73,54403900.0,4275.0,39.70424968,null,3013698.20084,12883,101699000.0,1.33,4278930.0,26620.15625,30.918809979899997,3050,8117943.37901,5612,133145000.0,3.02,2304070.0,15375.0,69.51432271,null
162,2016-01-19,3216533500.83,196480,5843510000.0,387.03,46819800.0,3675.0,38.94147921,null,1761829.18688,13383,108628000.0,1.42,2446740.0,26092.8125,35.576958228,2845,5600865.5034300005,3292,134431000.0,3.05,1626900.0,14050.0,71.8030835399,null
163,2016-01-20,2194693974.17,205023,5734760000.0,379.74,121720000.0,3825.0,47.8854867,null,816295.262532,10549,104124000.0,1.36,2933220.0,26542.5,19.0134918696,3350,12599219.0939,5007,133024000.0,3.01,4438610.0,14500.0,81.77771852,null
164,2016-01-21,2170293805.61,207584,6338800000.0,419.63,68338000.0,3175.0,45.23863703,null,757377.6743600001,10636,117111000.0,1.53,1614960.0,25919.21875,20.295975834500002,2901,16436564.9,4186,149373000.0,3.38,3665110.0,13425.0,82.3910830101,null
165,2016-01-22,1732195576.04,224245,6190940000.0,409.75,91546600.0,4375.0,49.17990696,null,1424488.2325,13752,118244000.0,1.55,1567240.0,26255.0,31.1813250746,2977,12866257.1734,4068,142657000.0,3.23,3589150.0,14875.0,98.16795246,null
166,2016-01-23,12645939868.7,198776,5779890000.0,382.43,56247400.0,4425.0,41.29274482,null,1715780.58763,10946,115002000.0,1.5,7370980.0,25769.6875,17.4328034106,3409,9124135.62812,4877,136122000.0,3.08,2384900.0,13675.0,97.11809147,null
167,2016-01-24,16211099692.3,191495,5867300000.0,388.1,54824800.0,4050.0,37.0726012,null,3649253.1137599996,12715,145358000.0,1.9,9669770.0,27239.21875,23.7308825767,3822,11175072.8191,4721,137555000.0,3.11,1806510.0,14300.0,120.40519739,null
168,2016-01-25,17150666646.5,222892,6083900000.0,402.32,59062400.0,4450.0,46.628025,null,4599895.08774,17048,164313000.0,2.15,10739300.0,25700.78125,40.1912428608,4039,9061014.93523,5248,140890000.0,3.19,1940070.0,15000.0,103.52610278,null
169,2016-01-26,2837786517.32,230400,5929520000.0,392.0,58147000.0,4125.0,46.534894200000004,null,3656139.9678599997,16451,193838000.0,2.53,13939200.0,26985.46875,37.898057547600004,4328,18770814.9827,5688,138171000.0,3.13,2926650.0,15025.0,146.11918197,null
170,2016-01-27,4522624460.59,227863,5937780000.0,392.44,47424400.0,3725.0,48.40406997,null,2737151.84394,18660,172061000.0,2.25,6961080.0,26104.53125,56.860146719700005,4055,27577017.005,6646,139722000.0,3.16,5341690.0,15975.0,175.65128632,null
171,2016-01-28,4414989957.03,229926,5980180000.0,395.15,59247900.0,3750.0,49.61378007,null,2221830.04699,16692,184294000.0,2.41,4903850.0,26560.9375,41.356011041100004,4465,27573809.0254,6725,145677000.0,3.29,3075380.0,13675.0,133.22854215,null
172,2016-01-29,2644040607.71,223557,5753970000.0,380.11,86125300.0,4175.0,45.50048608,null,2193242.6783,16323,194815000.0,2.54,6662340.0,26164.21875,37.4103434275,4322,22409082.3748,5132,138886000.0,3.14,2555880.0,13225.0,90.88348416,null
173,2016-01-30,1294238046.67,201697,5736760000.0,378.87,30284400.0,4400.0,42.07858309,null,2484925.85452,14594,192176000.0,2.51,3725080.0,26193.125,35.4292821681,4340,9491336.00235,5222,138029000.0,3.12,1298980.0,12150.0,102.08072172,null
174,2016-01-31,596762503.71,172505,5729870000.0,378.29,37894300.0,4425.0,32.58062855,null,2672115.68922,14092,187289000.0,2.44,5847500.0,25681.875,33.883769366799996,4391,6928916.21182,5579,137129000.0,3.1,1450600.0,11400.0,86.82666791,null
175,2016-02-01,1742770661.29,220625,5596090000.0,369.35,51656700.0,4550.0,54.84571477,null,1391891.83115,14122,177881000.0,2.32,3994100.0,26431.25,32.5392274162,4199,12075801.732,5945,136125000.0,3.07,1502430.0,15850.0,92.0709767201,null
176,2016-02-02,1481244683.5,239791,5651690000.0,372.92,40378700.0,4125.0,57.45345452,null,1374775.08365,14242,169923000.0,2.22,3451270.0,25864.6875,29.462927838400002,4166,5467871.81584,3358,136820000.0,3.09,1279650.0,15750.0,76.91417185,null
177,2016-02-03,544028219.62,190418,5679530000.0,374.65,45933400.0,4400.0,46.09461118,null,1507493.4653399999,14218,186609000.0,2.43,3987750.0,27301.71875,27.7291754773,4327,3028761.82082,3065,136798000.0,3.09,1406560.0,16300.0,66.1421986,null
178,2016-02-04,826367571.7739999,202648,5613380000.0,370.17,69285500.0,4525.0,40.03363377,null,834721.4698300001,14273,194126000.0,2.53,3552320.0,26562.34375,32.7175018566,4077,9268302.9907,3977,135567000.0,3.06,2059350.0,14025.0,80.1826175,null
179,2016-02-05,1266191371.83,222804,5898960000.0,388.9,43825000.0,4650.0,42.25917403,null,1481566.12417,15140,197363000.0,2.57,2636700.0,26558.59375,38.9743714932,4698,7580040.444910001,3684,140665000.0,3.17,1211900.0,14125.0,72.3101146699,null
180,2016-02-06,1138259855.65,225122,5865740000.0,386.59,49249300.0,4650.0,40.70960221,null,592095.109826,31337,194621000.0,2.53,1921240.0,26345.78125,240.782836139,3839,7608494.76243,3852,139756000.0,3.15,1394670.0,15450.0,80.17762849,null
181,2016-02-07,1038567985.72,213514,5714760000.0,376.51,37076300.0,4650.0,39.09867582,null,2274794.97332,14219,194884000.0,2.54,7007060.0,26684.6875,53.120733907399995,4054,5134804.187969999,3088,138012000.0,3.11,1168970.0,14700.0,69.28159044,null
182,2016-02-08,915827379.577,217382,5720100000.0,376.76,47671100.0,3825.0,40.32625043,null,4375792.90755,14598,228504000.0,2.97,9725690.0,26651.875,37.812427358899996,4496,3773214.23042,3839,137272000.0,3.09,964279.0,15075.0,63.506433029899995,null
