,Unnamed: 0,date,btc_price,eth_price,ltc_price,name,total,price,open,high,low,vol,change
1394,1394,2017-02-23,1117.27,12.6,3.8,,,,,,,,
1395,1395,2017-02-24,1172.71,13.13,3.83,,,,,,,,
1396,1396,2017-02-25,1170.41,13.06,3.85,,,,,,,,
1397,1397,2017-02-26,1144.27,13.52,3.82,,,,,,,,
1398,1398,2017-02-27,1163.78,14.51,3.81,,,,,,,,
1399,1399,2017-02-28,1180.72,15.45,3.8,,,,,,,,
1400,1400,2017-03-01,1180.04,15.85,3.77,,,,,,,,
1401,1401,2017-03-02,1224.68,17.36,3.8,,,,,,,,
1402,1402,2017-03-03,1250.71,19.04,3.92,,,,,,,,
1403,1403,2017-03-04,1277.43,19.52,3.91,,,,,,,,
1404,1404,2017-03-05,1254.29,18.5,3.86,,,,,,,,
1405,1405,2017-03-06,1267.47,19.28,3.87,,,,,,,,
1406,1406,2017-03-07,1273.21,19.58,3.89,,,,,,,,
1407,1407,2017-03-08,1223.23,18.88,3.81,,,,,,,,
1408,1408,2017-03-09,1150.35,16.64,3.77,,,,,,,,
1409,1409,2017-03-10,1189.36,17.74,3.83,,,,,,,,
1410,1410,2017-03-11,1116.32,19.37,3.76,,,,,,,,
1411,1411,2017-03-12,1176.62,21.46,3.79,,,,,,,,
1412,1412,2017-03-13,1221.78,23.5,3.85,,,,,,,,
1413,1413,2017-03-14,1232.16,28.57,4.17,,,,,,,,
1414,1414,2017-03-15,1240.16,28.65,4.05,,,,,,,,
1415,1415,2017-03-16,1251.33,35.36,4.15,,,,,,,,
1416,1416,2017-03-17,1180.16,45.93,4.23,,,,,,,,
1417,1417,2017-03-18,1099.69,46.87,4.04,,,,,,,,
1418,1418,2017-03-19,976.73,35.53,3.96,,,,,,,,
1419,1419,2017-03-20,1037.24,44.83,3.95,,,,,,,,
1420,1420,2017-03-21,1055.36,43.51,4.04,,,,,,,,
1421,1421,2017-03-22,1120.65,43.12,3.99,,,,,,,,
1422,1422,2017-03-23,1050.05,42.57,3.93,,,,,,,,
1423,1423,2017-03-24,1038.45,43.64,3.97,,,,,,,,
1424,1424,2017-03-25,936.54,53.58,4.07,,,,,,,,
1425,1425,2017-03-26,974.01,50.77,4.07,,,,,,,,
1426,1426,2017-03-27,972.05,51.31,4.07,,,,,,,,
1427,1427,2017-03-28,1044.58,49.71,4.07,,,,,,,,
1428,1428,2017-03-29,1046.08,50.57,4.14,,,,,,,,
1429,1429,2017-03-30,1042.21,53.12,4.18,,,,,,,,
1430,1430,2017-03-31,1026.64,51.75,7.02,,,,,,,,
1431,1431,2017-04-01,1071.71,50.03,6.65,,,,,,,,
1432,1432,2017-04-02,1080.61,50.74,6.86,,,,,,,,
1433,1433,2017-04-03,1102.95,48.82,7.74,,,,,,,,
1434,1434,2017-04-04,1145.52,43.92,8.12,,,,,,,,
1435,1435,2017-04-05,1134.14,44.66,8.25,,,,,,,,
1436,1436,2017-04-06,1125.81,45.22,11.12,,,,,,,,
1437,1437,2017-04-07,1178.94,42.87,10.22,,,,,,,,
1438,1438,2017-04-08,1172.65,41.8,9.34,,,,,,,,
1439,1439,2017-04-09,1176.57,44.28,9.89,,,,,,,,
1440,1440,2017-04-10,1187.3,43.28,8.72,,,,,,,,
1441,1441,2017-04-11,1187.46,43.5,8.91,,,,,,,,
1442,1442,2017-04-12,1204.81,43.46,8.83,,,,,,,,
1443,1443,2017-04-13,1201.02,46.31,10.76,,,,,,,,
1444,1444,2017-04-14,1170.33,49.97,10.13,,,,,,,,
1445,1445,2017-04-15,1167.3,47.65,10.34,,,,,,,,
1446,1446,2017-04-16,1172.61,49.04,10.75,,,,,,,,
1447,1447,2017-04-17,1183.25,48.66,10.6,,,,,,,,
1448,1448,2017-04-18,1193.77,48.32,10.42,,,,,,,,
1449,1449,2017-04-19,1212.13,50.73,10.31,,,,,,,,
1450,1450,2017-04-20,1211.08,48.13,9.63,,,,,,,,
1451,1451,2017-04-21,1229.42,49.64,10.29,,,,,,,,
1452,1452,2017-04-22,1222.71,48.18,11.18,,,,,,,,
1453,1453,2017-04-23,1231.92,48.59,13.07,,,,,,,,
1454,1454,2017-04-24,1209.63,48.87,13.96,,,,,,,,
1455,1455,2017-04-25,1250.45,50.07,14.98,,,,,,,,
1456,1456,2017-04-26,1265.99,49.91,15.21,,,,,,,,
1457,1457,2017-04-27,1281.88,52.81,14.84,,,,,,,,
1458,1458,2017-04-28,1317.74,62.23,14.59,,,,,,,,
1459,1459,2017-04-29,1317.84,71.39,14.4,,,,,,,,
1460,1460,2017-04-30,1321.87,68.54,15.7,,,,,,,,
1461,1461,2017-05-01,1348.3,79.32,15.71,,,,,,,,
1462,1462,2017-05-02,1421.03,76.65,15.92,,,,,,,,
1463,1463,2017-05-03,1453.78,77.25,15.88,,,,,,,,
1464,1464,2017-05-04,1490.72,79.72,21.04,,,,,,,,
1465,1465,2017-05-05,1540.87,96.73,23.47,,,,,,,,
1466,1466,2017-05-06,1556.81,94.91,26.47,,,,,,,,
1467,1467,2017-05-07,1579.47,97.87,28.2,,,,,,,,
1468,1468,2017-05-08,1596.92,93.75,30.37,,,,,,,,
1469,1469,2017-05-09,1723.89,91.23,28.96,,,,,,,,
1470,1470,2017-05-10,1756.52,91.15,33.3,,,,,,,,
1471,1471,2017-05-11,1780.37,89.77,32.66,,,,,,,,
1472,1472,2017-05-12,1845.76,89.43,30.93,,,,,,,,
1473,1473,2017-05-13,1723.12,88.69,27.22,,,,,,,,
1474,1474,2017-05-14,1800.86,90.87,29.09,,,,,,,,
1475,1475,2017-05-15,1808.44,90.78,28.89,,,,,,,,
1476,1476,2017-05-16,1741.7,92.39,25.34,,,,,,,,
1477,1477,2017-05-17,1726.73,89.25,23.24,,,,,,,,
1478,1478,2017-05-18,1818.7,89.84,25.17,,,,,,,,
1479,1479,2017-05-19,1897.37,97.05,28.29,,,,,,,,
1480,1480,2017-05-20,1984.24,129.22,27.68,,,,,,,,
1481,1481,2017-05-21,2067.03,127.54,27.48,,,,,,,,
1482,1482,2017-05-22,2043.19,158.17,26.14,,,,,,,,
1483,1483,2017-05-23,2191.56,170.82,25.3,,,,,,,,
1484,1484,2017-05-24,2321.37,182.65,32.12,,,,,,,,
1485,1485,2017-05-25,2446.24,189.85,34.47,,,,,,,,
1486,1486,2017-05-26,2320.89,175.22,30.33,,,,,,,,
1487,1487,2017-05-27,2196.27,159.82,23.4,,,,,,,,
1488,1488,2017-05-28,2054.08,158.82,24.01,,,,,,,,
1489,1489,2017-05-29,2159.43,170.13,24.32,,,,,,,,
1490,1490,2017-05-30,2255.36,195.61,25.32,,,,,,,,
1491,1491,2017-05-31,2187.19,231.58,24.29,,,,,,,,
1492,1492,2017-06-01,2288.33,230.89,25.34,,,,,,,,
1493,1493,2017-06-02,2404.03,222.29,28.9,,,,,,,,
1494,1494,2017-06-03,2493.72,223.46,29.04,,,,,,,,
1495,1495,2017-06-04,2547.79,224.12,27.65,,,,,,,,
1496,1496,2017-06-05,2512.4,245.26,28.09,,,,,,,,
1497,1497,2017-06-06,2690.84,248.6,30.84,,,,,,,,
1498,1498,2017-06-07,2869.38,264.26,30.57,,,,,,,,
1499,1499,2017-06-08,2720.49,257.99,28.38,,,,,,,,
1500,1500,2017-06-09,2807.44,261.75,30.19,,,,,,,,
1501,1501,2017-06-10,2828.14,282.01,29.68,,,,,,,,
1502,1502,2017-06-11,2942.41,338.79,30.5,,,,,,,,
1503,1503,2017-06-12,2953.22,341.16,33.23,,,,,,,,
1504,1504,2017-06-13,2680.91,395.69,29.49,,,,,,,,
1505,1505,2017-06-14,2716.88,397.59,30.74,,,,,,,,
1506,1506,2017-06-15,2499.58,358.51,30.22,,,,,,,,
1507,1507,2017-06-16,2469.57,361.18,30.28,,,,,,,,
1508,1508,2017-06-17,2514.01,369.88,36.18,,,,,,,,
1509,1509,2017-06-18,2655.35,379.52,47.44,,,,,,,,
1510,1510,2017-06-19,2549.03,371.86,46.16,,,,,,,,
1511,1511,2017-06-20,2591.26,370.33,50.41,,,,,,,,
1512,1512,2017-06-21,2709.43,359.54,47.3,,,,,,,,
1513,1513,2017-06-22,2691.03,337.73,47.72,,,,,,,,
1514,1514,2017-06-23,2707.34,336.49,47.75,,,,,,,,
1515,1515,2017-06-24,2738.52,341.63,47.25,,,,,,,,
1516,1516,2017-06-25,2607.25,323.47,44.49,,,,,,,,
1517,1517,2017-06-26,2590.57,302.95,44.04,,,,,,,,
1518,1518,2017-06-27,2478.45,272.69,41.13,,,,,,,,
1519,1519,2017-06-28,2553.03,293.04,40.82,,,,,,,,
1520,1520,2017-06-29,2567.56,328.37,42.83,,,,,,,,
1521,1521,2017-06-30,2539.24,303.15,41.04,,,,,,,,
1522,1522,2017-07-01,2492.6,293.35,40.4,,,,,,,,
1523,1523,2017-07-02,2436.4,275.12,38.95,,,,,,,,
1524,1524,2017-07-03,2498.56,288.41,41.48,,,,,,,,
1525,1525,2017-07-04,2561.0,282.19,46.56,,,,,,,,
1526,1526,2017-07-05,2602.87,273.1,55.27,,,,,,,,
1527,1527,2017-07-06,2608.1,268.86,53.2,,,,,,,,
1528,1528,2017-07-07,2608.59,270.35,51.1,,,,,,,,
1529,1529,2017-07-08,2520.27,245.89,46.64,,,,,,,,
1530,1530,2017-07-09,2572.61,251.82,52.36,,,,,,,,
1531,1531,2017-07-10,2525.25,243.01,49.91,,,,,,,,
1532,1532,2017-07-11,2385.89,211.53,46.27,,,,,,,,
1533,1533,2017-07-12,2332.77,197.15,45.26,,,,,,,,
1534,1534,2017-07-13,2402.7,231.81,48.72,,,,,,,,
1535,1535,2017-07-14,2360.59,209.53,46.36,,,,,,,,
1536,1536,2017-07-15,2230.12,199.71,42.81,,,,,,,,
1537,1537,2017-07-16,1991.98,169.57,38.92,,,,,,,,
1538,1538,2017-07-17,1932.62,159.99,41.19,,,,,,,,
1539,1539,2017-07-18,2233.52,195.03,42.62,,,,,,,,
1540,1540,2017-07-19,2323.08,234.94,44.35,,,,,,,,
1541,1541,2017-07-20,2269.89,205.42,40.96,,,,,,,,
1542,1542,2017-07-21,2838.41,226.06,45.07,,,,,,,,
1543,1543,2017-07-22,2668.63,217.86,45.77,,,,,,,,
1544,1544,2017-07-23,2808.1,229.12,46.63,,,,,,,,
1545,1545,2017-07-24,2732.7,226.28,44.16,,,,,,,,
1546,1546,2017-07-25,2757.5,224.37,44.48,,,,,,,,
1547,1547,2017-07-26,2577.77,207.09,42.29,,,,,,,,
1548,1548,2017-07-27,2538.71,204.86,42.35,,,,,,,,
1549,1549,2017-07-28,2679.73,204.32,42.22,,,,,,,,
1550,1550,2017-07-29,2807.02,193.34,40.56,,,,,,,,
1551,1551,2017-07-30,2724.39,206.74,41.18,,,,,,,,
1552,1552,2017-07-31,2763.24,197.41,40.34,,,,,,,,
1553,1553,2017-08-01,2871.3,204.69,43.02,,,,,,,,
1554,1554,2017-08-02,2727.13,227.01,43.07,,,,,,,,
1555,1555,2017-08-03,2709.56,220.18,42.19,,,,,,,,
1556,1556,2017-08-04,2806.93,225.31,42.89,,,,,,,,
1557,1557,2017-08-05,2897.63,222.85,43.49,,,,,,,,
1558,1558,2017-08-06,3257.61,256.42,46.84,,,,,,,,
1559,1559,2017-08-07,3212.78,261.24,45.17,,,,,,,,
1560,1560,2017-08-08,3370.22,269.1,45.9,,,,,,,,
1561,1561,2017-08-09,3420.4,297.63,48.59,,,,,,,,
1562,1562,2017-08-10,3341.84,296.96,48.05,,,,,,,,
1563,1563,2017-08-11,3373.82,294.5,46.4,,,,,,,,
1564,1564,2017-08-12,3650.63,308.71,47.05,,,,,,,,
1565,1565,2017-08-13,3880.04,310.37,46.57,,,,,,,,
1566,1566,2017-08-14,4066.1,298.03,45.83,,,,,,,,
1567,1567,2017-08-15,4326.99,299.95,45.81,,,,,,,,
1568,1568,2017-08-16,4200.34,289.82,43.37,,,,,,,,
1569,1569,2017-08-17,4384.44,302.81,44.18,,,,,,,,
1570,1570,2017-08-18,4324.34,301.7,43.9,,,,,,,,
1571,1571,2017-08-19,4137.75,296.18,47.05,,,,,,,,
1572,1572,2017-08-20,4189.31,296.64,45.38,,,,,,,,
1573,1573,2017-08-21,4090.48,300.48,46.19,,,,,,,,
1574,1574,2017-08-22,3998.35,321.06,47.9,,,,,,,,
1575,1575,2017-08-23,4089.01,315.27,46.71,,,,,,,,
1576,1576,2017-08-24,4137.6,317.45,52.82,,,,,,,,
1577,1577,2017-08-25,4332.82,326.11,50.17,,,,,,,,
1578,1578,2017-08-26,4372.06,331.99,51.17,,,,,,,,
1579,1579,2017-08-27,4345.1,334.36,51.8,,,,,,,,
1580,1580,2017-08-28,4384.45,350.04,61.36,,,,,,,,
1581,1581,2017-08-29,4389.21,347.96,62.39,,,,,,,,
1582,1582,2017-08-30,4570.36,369.47,63.16,,,,,,,,
1583,1583,2017-08-31,4555.59,378.44,64.16,,,,,,,,
1584,1584,2017-09-01,4701.76,383.47,70.86,,,,,,,,
1585,1585,2017-09-02,4901.42,387.82,85.83,,,,,,,,
1586,1586,2017-09-03,4585.27,350.23,78.98,,,,,,,,
1587,1587,2017-09-04,4591.63,347.13,76.73,,,,,,,,
1588,1588,2017-09-05,4228.29,297.57,65.25,,,,,,,,
1589,1589,2017-09-06,4376.59,313.8,71.78,,,,,,,,
1590,1590,2017-09-07,4589.14,333.52,79.88,,,,,,,,
1591,1591,2017-09-08,4605.16,329.64,78.45,,,,,,,,
1592,1592,2017-09-09,4229.81,296.17,67.21,,,,,,,,
1593,1593,2017-09-10,4229.34,294.06,65.8,,,,,,,,
1594,1594,2017-09-11,4122.47,289.75,61.65,,,,,,,,
1595,1595,2017-09-12,4168.88,294.63,66.24,,,,,,,,
1596,1596,2017-09-13,4131.98,291.12,64.32,,,,,,,,
1597,1597,2017-09-14,3875.37,276.59,61.64,,,,,,,,
1598,1598,2017-09-15,3166.3,215.22,41.69,,,,,,,,
1599,1599,2017-09-16,3637.75,250.87,48.13,,,,,,,,
1600,1600,2017-09-17,3606.28,245.85,48.23,,,,,,,,
1601,1601,2017-09-18,3591.09,252.23,48.53,,,,,,,,
1602,1602,2017-09-19,4073.79,293.66,55.68,,,,,,,,
1603,1603,2017-09-20,3916.36,282.01,52.74,,,,,,,,
1604,1604,2017-09-21,3901.47,283.26,51.66,,,,,,,,
1605,1605,2017-09-22,3628.02,258.11,46.65,,,,,,,,
1606,1606,2017-09-23,3629.92,264.6,48.16,,,,,,,,
1607,1607,2017-09-24,3796.15,286.21,49.25,,,,,,,,
1608,1608,2017-09-25,3681.58,282.22,47.62,,,,,,,,
1609,1609,2017-09-26,3928.41,292.35,51.69,,,,,,,,
1610,1610,2017-09-27,3892.94,287.02,51.58,,,,,,,,
1611,1611,2017-09-28,4197.13,306.47,56.21,,,,,,,,
1612,1612,2017-09-29,4171.62,299.12,54.11,,,,,,,,
1613,1613,2017-09-30,4166.11,291.48,52.63,,,,,,,,
1614,1614,2017-10-01,4341.05,301.55,55.14,,,,,,,,
1615,1615,2017-10-02,4395.81,302.48,54.55,,,,,,,,
1616,1616,2017-10-03,4408.46,297.48,53.39,,,,,,,,
1617,1617,2017-10-04,4319.37,292.75,52.28,,,,,,,,
1618,1618,2017-10-05,4229.88,292.77,51.4,,,,,,,,
1619,1619,2017-10-06,4324.46,295.15,51.64,,,,,,,,
1620,1620,2017-10-07,4369.35,308.89,52.14,,,,,,,,
1621,1621,2017-10-08,4429.67,311.06,52.49,,,,,,,,
1622,1622,2017-10-09,4614.52,308.67,53.08,,,,,,,,
1623,1623,2017-10-10,4776.21,297.6,50.15,,,,,,,,
1624,1624,2017-10-11,4789.25,301.18,50.75,,,,,,,,
1625,1625,2017-10-12,4829.58,303.5,50.89,,,,,,,,
1626,1626,2017-10-13,5464.16,304.08,60.55,,,,,,,,
1627,1627,2017-10-14,5643.53,338.85,59.41,,,,,,,,
1628,1628,2017-10-15,5835.96,339.53,64.13,,,,,,,,
1629,1629,2017-10-16,5687.57,336.71,65.72,,,,,,,,
1630,1630,2017-10-17,5741.58,333.48,64.67,,,,,,,,
1631,1631,2017-10-18,5603.82,316.94,59.59,,,,,,,,
1632,1632,2017-10-19,5583.74,314.54,60.82,,,,,,,,
1633,1633,2017-10-20,5708.11,308.05,59.81,,,,,,,,
1634,1634,2017-10-21,5996.79,303.57,60.3,,,,,,,,
1635,1635,2017-10-22,6036.66,300.55,58.27,,,,,,,,
1636,1636,2017-10-23,6006.0,295.1,56.77,,,,,,,,
1637,1637,2017-10-24,5935.52,287.12,54.96,,,,,,,,
1638,1638,2017-10-25,5524.6,298.44,55.95,,,,,,,,
1639,1639,2017-10-26,5747.95,298.02,56.47,,,,,,,,
1640,1640,2017-10-27,5899.74,296.51,55.67,,,,,,,,
1641,1641,2017-10-28,5787.82,297.92,55.38,,,,,,,,
1642,1642,2017-10-29,5754.44,296.38,54.67,,,,,,,,
1643,1643,2017-10-30,6114.85,304.78,56.84,,,,,,,,
1644,1644,2017-10-31,6132.02,307.38,56.37,,,,,,,,
1645,1645,2017-11-01,6440.97,305.76,55.74,,,,,,,,
1646,1646,2017-11-02,6777.77,290.73,53.56,,,,,,,,
1647,1647,2017-11-03,7087.53,288.5,54.58,,,,,,,,
1648,1648,2017-11-04,7164.48,305.48,56.22,,,,,,,,
1649,1649,2017-11-05,7404.52,300.04,55.03,,,,,,,,
1650,1650,2017-11-06,7403.22,296.43,54.76,,,,,,,,
1651,1651,2017-11-07,7023.1,298.57,54.99,,,,,,,,
1652,1652,2017-11-08,7141.38,294.27,61.11,,,,,,,,
1653,1653,2017-11-09,7446.83,308.64,62.49,,,,,,,,
1654,1654,2017-11-10,7173.73,320.67,64.44,,,,,,,,
1655,1655,2017-11-11,6618.61,298.59,59.35,,,,,,,,
1656,1656,2017-11-12,6295.45,314.69,62.31,,,,,,,,
1657,1657,2017-11-13,5938.25,307.02,59.18,,,,,,,,
1658,1658,2017-11-14,6561.48,316.76,61.64,,,,,,,,
1659,1659,2017-11-15,6634.76,337.96,62.78,,,,,,,,
1660,1660,2017-11-16,7323.24,333.44,63.81,,,,,,,,
1661,1661,2017-11-17,7853.57,330.17,70.45,,,,,,,,
1662,1662,2017-11-18,7697.21,331.98,67.41,,,,,,,,
1663,1663,2017-11-19,7766.03,347.4,69.51,,,,,,,,
1664,1664,2017-11-20,8039.07,354.09,71.41,,,,,,,,
1665,1665,2017-11-21,8205.74,367.44,72.2,,,,,,,,
1666,1666,2017-11-22,8077.95,360.31,70.18,,,,,,,,
1667,1667,2017-11-23,8232.38,381.44,71.98,,,,,,,,
1668,1668,2017-11-24,8074.02,412.5,73.14,,,,,,,,
1669,1669,2017-11-25,8241.71,475.68,77.91,,,,,,,,
1670,1670,2017-11-26,8789.04,465.97,88.94,,,,,,,,
1671,1671,2017-11-27,9352.72,471.53,85.89,,,,,,,,
1672,1672,2017-11-28,9823.43,480.52,91.72,,,,,,,,
1673,1673,2017-11-29,10077.4,473.28,96.01,,,,,,,,
1674,1674,2017-11-30,9906.79,431.21,86.25,,,,,,,,
1675,1675,2017-12-01,10198.6,445.21,88.0,,,,,,,,
1676,1676,2017-12-02,10978.3,466.85,98.94,,,,,,,,
1677,1677,2017-12-03,11082.7,463.7,100.19,,,,,,,,
1678,1678,2017-12-04,11315.4,466.05,101.4,,,,,,,,
1679,1679,2017-12-05,11685.7,470.29,104.28,,,,,,,,
1680,1680,2017-12-06,11923.4,462.6,102.48,,,,,,,,
1681,1681,2017-12-07,14266.1,426.37,99.98,,,,,,,,
1682,1682,2017-12-08,17802.9,434.99,98.33,,,,,,,,
1683,1683,2017-12-09,16523.3,457.34,127.48,,,,,,,,
1684,1684,2017-12-10,15168.4,472.79,155.63,,,,,,,,
1685,1685,2017-12-11,15427.4,440.36,148.26,,,,,,,,
1686,1686,2017-12-12,16919.8,522.29,212.46,,,,,,,,
1687,1687,2017-12-13,17500.0,644.91,315.36,,,,,,,,
1688,1688,2017-12-14,16384.6,700.59,301.2,,,,,,,,
1689,1689,2017-12-15,16601.3,696.38,280.97,,,,,,,,
1690,1690,2017-12-16,17760.3,686.19,299.34,,,,,,,,
1691,1691,2017-12-17,19475.8,696.24,301.78,,,,,,,,
1692,1692,2017-12-18,19106.4,721.73,318.95,,,,,,,,
1693,1693,2017-12-19,19118.3,793.9,359.13,,,,,,,,
1694,1694,2017-12-20,17760.3,827.52,349.6,,,,,,,,
1695,1695,2017-12-21,16642.4,820.24,314.66,,,,,,,,
1696,1696,2017-12-22,15898.0,822.64,319.26,,,,,,,,
1697,1697,2017-12-23,13948.7,681.32,269.27,,,,,,,,
1698,1698,2017-12-24,14608.2,721.77,291.01,,,,,,,,
1699,1699,2017-12-25,13995.9,698.87,277.49,,,,,,,,
1700,1700,2017-12-26,14036.6,763.37,273.11,,,,,,,,
1701,1701,2017-12-27,16163.5,774.97,286.59,,,,,,,,
1702,1702,2017-12-28,15864.1,762.21,272.13,,,,,,,,
1703,1703,2017-12-29,14695.8,740.39,250.35,,,,,,,,
1704,1704,2017-12-30,14681.9,753.82,245.09,,,,,,,,
1705,1705,2017-12-31,12897.7,712.21,216.97,,,,,,,,
1706,1706,2018-01-01,14112.2,755.76,231.67,,,,,,,,
1707,1707,2018-01-02,13625.0,772.35,228.99,,,,,,,,
1708,1708,2018-01-03,14978.2,886.0,255.69,,,,,,,,
1709,1709,2018-01-04,15270.7,961.71,245.47,,,,,,,,
1710,1710,2018-01-05,15477.2,975.75,241.03,,,,,,,,
1711,1711,2018-01-06,17462.1,995.15,249.77,,,,,,,,
1712,1712,2018-01-07,17527.3,1043.01,296.05,,,,,,,,
1713,1713,2018-01-08,16476.2,1158.26,287.73,,,,,,,,
1714,1714,2018-01-09,15123.7,1146.0,254.61,,,,,,,,
1715,1715,2018-01-10,14588.5,1300.34,248.07,,,,,,,,
1716,1716,2018-01-11,14968.2,1268.09,251.52,,,,,,,,
1717,1717,2018-01-12,13453.9,1158.29,229.79,,,,,,,,
1718,1718,2018-01-13,13952.4,1270.47,236.88,,,,,,,,
1719,1719,2018-01-14,14370.8,1397.48,260.58,,,,,,,,
1720,1720,2018-01-15,13767.3,1365.21,237.29,,,,,,,,
1721,1721,2018-01-16,13836.1,1292.63,232.82,,,,,,,,
1722,1722,2018-01-17,11431.1,1061.34,190.15,,,,,,,,
1723,1723,2018-01-18,11198.8,1016.44,186.95,,,,,,,,
1724,1724,2018-01-19,11429.8,1028.82,191.19,,,,,,,,
1725,1725,2018-01-20,11656.2,1044.95,194.38,,,,,,,,
1726,1726,2018-01-21,12889.2,1155.68,211.24,,,,,,,,
1727,1727,2018-01-22,11633.1,1055.35,191.79,,,,,,,,
1728,1728,2018-01-23,10944.5,1004.17,180.28,,,,,,,,
1729,1729,2018-01-24,10903.4,987.48,178.43,,,,,,,,
1730,1730,2018-01-25,11421.7,1063.22,181.56,,,,,,,,
1731,1731,2018-01-26,11256.0,1052.7,179.82,,,,,,,,
1732,1732,2018-01-27,11174.9,1055.75,176.66,,,,,,,,
1733,1733,2018-01-28,11475.3,1111.78,181.42,,,,,,,,
1734,1734,2018-01-29,11755.5,1246.7,193.75,,,,,,,,
1735,1735,2018-01-30,11306.8,1184.13,181.44,,,,,,,,
1736,1736,2018-01-31,10108.2,1071.09,165.3,,,,,,,,
1737,1737,2018-02-01,10237.3,1119.37,163.68,,,,,,,,
1738,1738,2018-02-02,9142.28,1035.77,142.56,,,,,,,,
1739,1739,2018-02-03,8852.12,919.21,131.4,,,,,,,,
1740,1740,2018-02-04,9175.7,964.67,160.38,,,,,,,,
1741,1741,2018-02-05,8270.54,834.96,148.73,,,,,,,,
1742,1742,2018-02-06,7051.75,707.74,127.52,,,,,,,,
1743,1743,2018-02-07,7755.49,790.43,142.48,,,,,,,,
1744,1744,2018-02-08,7637.86,755.84,138.34,,,,,,,,
1745,1745,2018-02-09,8271.84,818.48,149.73,,,,,,,,
1746,1746,2018-02-10,8720.08,882.47,163.49,,,,,,,,
1747,1747,2018-02-11,8616.13,859.29,155.39,,,,,,,,
1748,1748,2018-02-12,8141.43,817.51,150.1,,,,,,,,
1749,1749,2018-02-13,8926.72,869.29,161.78,,,,,,,,
1750,1750,2018-02-14,8599.92,844.28,159.58,,,,,,,,
1751,1751,2018-02-15,9488.32,923.73,212.35,,,,,,,,
1752,1752,2018-02-16,10135.7,934.79,225.5,,,,,,,,
1753,1753,2018-02-17,10207.5,944.75,229.5,,,,,,,,
1754,1754,2018-02-18,11123.4,973.35,230.51,,,,,,,,
1755,1755,2018-02-19,10552.6,921.67,215.41,,,,,,,,
1756,1756,2018-02-20,11231.8,943.57,223.09,,,,,,,,
