date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
5/29/14,375666958.9,66358,7392820000,576.33,18707800,3250,12.25415342
5/30/14,478657306.9,66172,7290240000,568.18,31985400,4150,11.83879136
5/31/14,350889563.1,53375,7902400000,615.69,15107100,3800,9.8952074
6/1/14,421826753.1,53421,8007450000,623.69,45259100,4325,10.67187469
6/2/14,518795142.3,62037,8086630000,629.64,45450200,4750,11.14962109
6/3/14,573738762.3,69112,8486730000,660.55,40653700,4350,13.57737067
6/4/14,585390326.4,66131,8569660000,666.77,37731500,4750,12.18560823
6/5/14,598158693.2,67460,8242230000,641.07,29621300,3650,12.41392887
6/6/14,728077165.4,63108,8478870000,659.28,18680100,3475,11.07770458
6/7/14,354966136.8,52711,8407050000,653.52,15855300,3975,9.02463194
6/8/14,492626421.2,47256,8428530000,654.99,8614190,3650,8.70155338
6/9/14,216679273.2,56526,8439070000,655.64,19065400,3400,10.38668679
6/10/14,344517823.3,64370,8369550000,650.04,17913400,4400,12.02444471
6/11/14,322557235.5,62399,8412780000,653.19,25163800,3725,11.15721631
6/12/14,530805675.8,62964,8160590000,633.43,50818800,3975,12.61281212
6/13/14,535841553.8,64041,7548170000,585.7,35700700,4200,11.84162986
6/14/14,266543164.8,58056,7744580000,600.75,38481200,4325,9.82417672
6/15/14,225424615.5,53365,7427200000,575.93,23580900,4800,9.26131378
6/16/14,405077406.1,66112,7645650000,592.65,28677500,4950,11.26181368
6/17/14,242938286.3,66779,7634710000,591.59,18597300,4450,11.96758603
6/18/14,309249239.9,66501,7872150000,609.77,17862000,4125,12.07779938
6/19/14,383792806.8,62956,7852650000,608.07,12803800,3875,12.77043227
6/20/14,327807787,58543,7717370000,597.4,18134100,4625,11.10276006
6/21/14,264496741.7,51463,7672030000,593.68,9256290,4775,9.08959598
6/22/14,294037767.3,49501,7703560000,595.9,10877700,4625,9.21456903
6/23/14,286087066.5,58270,7787160000,602.16,14053800,4125,10.20047146
6/24/14,506292160.8,64879,7683850000,593.97,14144900,4875,11.88412126
6/25/14,272692547.8,64445,7529260000,581.81,20687700,4775,11.7934477
6/26/14,252437021.7,60460,7329110000,566.14,14655900,4150,10.80215378
6/27/14,243849803.3,61810,7527840000,581.3,20814600,4600,10.21738742
6/28/14,194829511.9,56815,7761630000,599.08,13398100,4875,9.8441799
6/29/14,176610767.8,51869,7728190000,596.33,8897470,4250,8.99489011
6/30/14,331558755.3,65238,7812050000,602.62,46422400,3250,11.33294482
7/1/14,548153185.7,68895,8316770000,641.39,38446300,3200,12.07605576
7/2/14,530360390.2,66272,8314310000,641.04,25768200,3575,13.54193824
7/3/14,392894103.7,64050,8442770000,650.77,18949000,3250,11.21728619
7/4/14,216335805.4,61336,8365570000,644.65,22237200,4225,10.51755738
7/5/14,241094238.4,49118,8177490000,629.95,9105940,3725,8.25709844
7/6/14,197509663.3,52597,8203530000,631.77,10080000,3650,9.22978024
7/7/14,250309939.2,61719,8253710000,635.46,17813600,3525,10.61842054
7/8/14,213095959.9,70761,8088590000,622.57,10005500,4025,12.44220424
7/9/14,242939929.7,69260,8125370000,625.22,9819150,4175,11.81089911
7/10/14,290616626.4,64654,8122830000,624.83,15880700,3675,11.31451949
7/11/14,218373885,57719,8019000000,616.66,16467100,3775,10.65731942
7/12/14,261034160,54772,8219370000,631.88,13329000,4000,9.09317757
7/13/14,269644579.1,53063,8252240000,634.22,11291000,4075,9.42808611
7/14/14,251788473.2,60226,8155140000,626.56,12706800,3400,11.47548108
7/15/14,327406667.6,70190,8071770000,620,10873200,3550,11.95214192
7/16/14,306706985,65633,8100510000,622.01,13182400,4050,12.56884552
7/17/14,247392656.3,69178,8031440000,616.54,16576700,4350,12.64218026
7/18/14,281561620.1,62845,8110060000,622.37,14158100,4025,11.70719652
7/19/14,166086258.2,58462,8201340000,629.17,7222030,4325,10.38917791
7/20/14,141643462.1,53225,8196210000,628.56,5760120,4150,9.31406576
7/21/14,214654088.6,62436,8138520000,623.95,10711900,3775,10.22037475
7/22/14,188602143.3,65961,8119060000,622.27,9602880,3575,11.65709134
7/23/14,209211680.4,67440,8106260000,621.12,11056600,3600,11.05753961
7/24/14,277321390.5,66626,8087290000,619.5,20917200,3675,10.93671459
7/25/14,263884526.4,62765,7854660000,601.51,12279500,4075,10.2517952
7/26/14,176563021.4,58002,7857510000,601.54,10752900,3300,9.38360227
7/27/14,111980307.9,50710,7782830000,595.67,7774230,4050,8.56969381
7/28/14,236950659.6,62038,7765040000,594.14,19316400,3375,9.97314734
7/29/14,259134471.7,61859,7655040000,585.55,11275400,3800,10.34068473
7/30/14,199354083.6,66221,7646630000,584.74,14898800,4500,11.14404683
7/31/14,191756459.5,65066,7421870000,567.37,22467900,3600,10.59741002
8/1/14,230961121.6,71462,7670500000,586.2,18215900,3900,11.24535953
8/2/14,185047686.9,58564,7786620000,594.9,8359080,4250,9.1471919
8/3/14,206004090.4,51919,7710420000,588.89,9917990,3800,8.27710489
8/4/14,175485859.1,64843,7677850000,586.23,9867570,3425,10.45938306
8/5/14,278401101.5,74722,7716120000,589.01,10790800,3300,12.53650448
8/6/14,232673675.6,77830,7678040000,585.95,14497900,3825,12.77768616
8/7/14,208448997.5,69903,7663290000,584.65,11131400,4025,11.11430832
8/8/14,148389384.7,69610,7721090000,588.88,11072000,3975,11.26024719
8/9/14,207242510.3,62372,7770550000,592.47,7922070,4275,9.70650054
8/10/14,168803739,56139,7730000000,589.17,7555310,4450,9.40242291
8/11/14,270725814.3,72487,7760290000,591.28,14764200,4600,11.95858646
8/12/14,356224306.8,77933,7569070000,576.51,13978200,4475,12.42285842
8/13/14,376841173.2,76479,7490990000,570.38,25777500,3925,12.80518318
8/14/14,337444323.9,79877,7175190000,546.18,35803900,4375,12.48261996
8/15/14,348947187.4,69074,6717150000,511.14,25598300,4050,10.87958428
8/16/14,279325883.5,73382,6544250000,497.83,22832500,4250,14.3685366
8/17/14,192205725.3,58741,6826520000,519.14,24300900,4125,37.23219012
8/18/14,418214885.8,70887,6465210000,491.51,50783800,4575,11.26831538
8/19/14,241167620.8,73732,6072520000,461.48,38422400,4950,12.64506108
8/20/14,245226534.7,74262,6385230000,485.07,46527600,3950,12.26543871
8/21/14,292619277.3,74380,6721410000,510.45,49444200,4225,11.68474022
8/22/14,1669267932,67305,6817460000,517.58,36563900,3975,10.81624149
8/23/14,284278405.1,59124,6764340000,513.39,25171900,4000,8.97282322
8/24/14,178570314,56564,6567300000,498.29,19441700,4000,9.00087385
8/25/14,381770547.9,66541,6700090000,508.22,18356700,3275,15.94493501
8/26/14,871811764.6,73675,6626970000,502.54,23235100,4400,11.54143926
8/27/14,711015488.2,73326,6756340000,512.19,22648500,3800,11.59565324
8/28/14,334877520.9,69083,6741320000,510.88,19862000,4475,10.930889
8/29/14,247616215.1,67248,6711080000,508.43,17624800,4350,10.26840434
8/30/14,272270373.4,64168,6715420000,508.59,9424070,4275,9.59588597
8/31/14,215984213.3,58321,6642630000,502.9,44632300,4825,8.91984001
9/1/14,270209880.8,67148,6313120000,477.79,20432000,3625,10.49616671
9/2/14,214840287.4,70486,6270970000,474.48,23337900,3550,11.31693449
9/3/14,184935636.4,74005,6304370000,476.87,13342200,4375,11.5879174
9/4/14,161360809,70501,6317100000,477.68,26081400,3950,11.08380029
9/5/14,162334249.8,67144,6477530000,489.67,15302500,3550,10.86692596
9/6/14,142232956.7,64830,6395630000,483.34,10601400,4425,10.01473118
9/7/14,119907337.3,61058,6421460000,485.13,8994050,3925,19.77283189
9/8/14,210516572.6,73413,6379410000,481.81,30238000,3925,11.49393379
9/9/14,178961466.6,78522,6289350000,474.88,21447800,3300,13.03758738
9/10/14,190284668.2,75781,6299070000,475.48,22787800,3875,14.38282186
9/11/14,155688843.8,66931,6355700000,479.62,16852900,4275,10.25164404
9/12/14,162711593.7,65856,6357290000,479.58,15437200,3925,10.38622762
9/13/14,118413004.7,62531,6335400000,477.79,15588000,4425,9.8613517
9/14/14,132739887,67717,6355140000,479.12,13105500,4150,10.74595875
9/15/14,151749948.2,75542,6339090000,477.76,15345200,3875,12.2456938
9/16/14,158652907.3,87098,6302440000,474.86,16797300,4125,14.45881495
9/17/14,164719481.1,79584,6185010000,465.86,21056800,4700,12.21467526
9/18/14,235045008.8,79049,6067610000,456.86,34483200,4475,12.40376755
9/19/14,250029702.1,71239,5634440000,424.1,37919700,4275,11.04396275
9/20/14,230286640,61977,5245150000,394.67,36863600,4125,9.91822453
9/21/14,285371085.5,60476,5425180000,408.08,26580100,4400,9.45779944
9/22/14,143134128.7,71776,5307360000,399.1,24127600,4000,11.4113252
9/23/14,174793885.4,75051,5348840000,402.09,45099500,3850,12.43653356
9/24/14,167648792.5,76447,5798220000,435.75,30627700,3925,12.51321001
9/25/14,159480879.5,78287,5632260000,423.16,26814400,4175,13.30083893
9/26/14,164563972.4,72847,5477970000,411.43,21460800,3725,47.50781177
9/27/14,114655820.5,65272,5374500000,403.56,15029300,3200,11.09466969
9/28/14,125309151.7,62254,5321420000,399.47,23613300,3300,10.86970122
9/29/14,189765381.3,74393,5022360000,376.93,32497700,3475,11.61476265
9/30/14,173450805.2,77883,5012450000,376.09,34707300,3850,12.28103848
10/1/14,195135592,79499,5165060000,387.43,26229400,3800,12.81336375
10/2/14,159281390.9,72862,5120700000,383.99,21777700,3575,11.53256294
10/3/14,165913609.7,73302,5004540000,375.18,30901200,3575,11.80000295
10/4/14,207185996.9,69515,4801920000,359.89,47236500,3550,13.01703573
10/5/14,249601607.7,66479,4389890000,328.92,83308100,4500,11.46473244
10/6/14,335167652.1,76848,4277430000,320.39,79011800,3900,12.55101697
10/7/14,237212652.5,78468,4414880000,330.58,49199900,3750,13.21794318
10/8/14,218601178.8,79532,4489870000,336.12,54736300,3350,12.92178624
10/9/14,284100642.4,78661,4713320000,352.75,83641100,3450,13.33227133
10/10/14,256044107,85266,4874190000,364.69,43665700,4200,13.4470694
10/11/14,214626518.2,65918,4831160000,361.36,13345200,3425,10.54079744
10/12/14,130797571.2,62432,4849070000,362.61,17552800,3725,10.98608225
10/13/14,234456384.9,74690,5055290000,377.92,35221400,3800,12.66306294
10/14/14,233438433.1,83450,5241030000,391.69,38491500,3400,13.44951575
10/15/14,204356457.3,76603,5366290000,400.95,25267100,3775,12.60889796
10/16/14,202906478.7,73179,5281630000,394.52,26990000,3750,12.01439781
10/17/14,197470859.7,72563,5125580000,382.76,13600700,3350,11.90630424
10/18/14,146308533.7,67187,5143260000,383.98,11416800,4225,10.7205738
10/19/14,113847287.5,62272,5242370000,391.25,5914570,3225,10.33493831
10/20/14,200752800.6,80546,5216560000,389.23,16419000,3700,12.50595393
10/21/14,171434475.1,79594,5126590000,382.42,14188900,3300,12.81319659
10/22/14,219249464.1,79399,5177640000,386.12,11641300,4350,12.51589082
10/23/14,218821849.6,82868,5136830000,382.96,26456900,3750,13.08960183
10/24/14,166438943.4,76992,4811290000,358.59,15585700,3800,12.35884619
10/25/14,179990591.1,74489,4812990000,358.61,18127500,4000,11.62312969
10/26/14,122668642.8,71097,4665040000,347.49,11272500,3175,11.14531717
10/27/14,161035074.8,80024,4764020000,354.78,13033000,3925,12.74345988
10/28/14,158494435.2,87402,4744450000,353.21,7845880,3650,13.42275188
10/29/14,202535752.7,93357,4797700000,357.09,18192700,3600,14.30178246
10/30/14,164519839.5,90922,4511760000,335.71,30177900,4200,13.75005955
10/31/14,155995435.7,88383,4638210000,345.01,12545400,4800,13.2566516
11/1/14,176569136.6,73556,4554320000,338.65,16677200,4050,13.07513607
11/2/14,104110368.8,73736,4386500000,326.07,8603620,3825,12.12091301
11/3/14,143309799.4,87387,4380950000,325.57,12948500,4225,13.39352055
11/4/14,196748031.4,91127,4403750000,327.16,15655500,4050,16.98828195
11/5/14,274628660.1,86610,4452510000,330.68,19817200,3725,13.01255757
11/6/14,184428768.8,92431,4571830000,339.46,18797000,3700,14.08289031
11/7/14,223951206.5,87793,4712700000,349.82,16834200,3625,13.80418869
11/8/14,124832113.9,74265,4610750000,342.15,8535470,3925,11.22685235
11/9/14,131234254.1,71182,4655480000,345.38,24205600,3575,14.90129404
11/10/14,226654926,85849,4884490000,362.26,30450100,3875,13.01936718
11/11/14,182802496.1,87257,4934270000,365.86,15838900,3350,13.40411478
11/12/14,280103141,92330,4964150000,367.99,45783200,3625,14.54467197
11/13/14,424051005.7,96166,5765520000,427.27,58945000,3550,15.19410856
11/14/14,497333834.9,88279,5647540000,418.42,29589200,3725,13.47337086
11/15/14,223790895.2,73954,5395770000,399.65,15727500,3675,11.39279557
11/16/14,202604644.1,73211,5060640000,374.73,11905600,3500,11.11933422
11/17/14,220105631.2,86546,5246000000,388.35,41518800,3875,14.84459604
11/18/14,303425022.5,85988,5239790000,387.79,32222500,3800,12.82592518
11/19/14,228706185.6,87633,5053560000,373.9,18931800,3475,13.5012235
11/20/14,299766486.8,87096,5141550000,380.31,25233200,3400,13.08943067
11/21/14,362704953.9,86872,4839570000,357.88,29850100,3125,13.33517373
11/22/14,221699891.3,74564,4755830000,351.6,15273000,3900,10.9986982
11/23/14,127918263.2,75163,4778440000,353.18,15151600,3625,11.50755781
11/24/14,184506928.2,85232,4966080000,366.95,30930100,3775,12.66627626
11/25/14,288758251.9,84558,5101970000,376.89,25442200,3150,12.58952529
11/26/14,244731686.7,86434,5091480000,376.02,18601700,3475,12.2579641
11/27/14,211494722.6,84351,5018040000,370.5,8748030,3425,12.03016915
11/28/14,380763819.2,86370,5004050000,369.37,22946500,3800,11.78410796
11/29/14,261894895.3,80431,5097280000,376.15,15375600,3900,11.27120843
11/30/14,261146616.4,82702,5090060000,375.51,9194440,3775,12.03636344
12/1/14,319416544.5,94871,5128700000,378.25,11763000,3575,14.03650086
12/2/14,384029012.6,99678,5143500000,379.25,12364100,3675,13.92613227
12/3/14,360510054.2,98042,5178450000,381.72,13340100,2950,13.75338637
12/4/14,314810489.6,98880,5098100000,375.72,14529600,3600,13.7457972
12/5/14,339994949.8,91967,5014290000,369.44,15181800,3900,13.5739702
12/6/14,209537648.7,81410,5115040000,376.76,7009320,3475,11.37937185
12/7/14,223829337.8,80024,5090240000,374.84,6491650,3275,11.4256909
12/8/14,514336229.8,85065,5093180000,374.96,18898700,3700,14.62974279
12/9/14,354423251.6,90653,4917110000,361.89,32915500,3600,13.18413366
12/10/14,321762540.8,89963,4786700000,352.2,16427700,3875,12.58213667
12/11/14,227895091.8,83990,4681040000,344.34,32431300,3625,11.86967363
12/12/14,216974879.4,80124,4770620000,350.83,16989800,3500,11.55407675
12/13/14,216840348.1,78693,4792870000,352.38,11675900,3600,10.89519376
12/14/14,183644049.1,76426,4717270000,346.73,12415200,3300,11.1907132
12/15/14,254280723.1,95946,4781560000,351.36,17264200,3950,14.7926708
12/16/14,287129097.9,97914,4705370000,345.67,30864900,3325,14.58261155
12/17/14,302795014.4,96295,4450380000,326.86,37567900,3050,14.92854625
12/18/14,332137174.4,98107,4355140000,319.79,39173000,3475,14.35912431
12/19/14,251888913.3,93477,4238930000,311.18,23823100,3225,14.45380487
12/20/14,208674332.7,91074,4327750000,317.62,20856700,3400,12.78457019
12/21/14,142155411.1,80034,4491320000,329.54,15207600,3650,11.35623461
12/22/14,273359877.1,88857,4376890000,321.07,22315100,3325,12.98388013
12/23/14,315867474.9,101615,4527490000,332.02,16574200,4025,14.31958568
12/24/14,233613110.6,88206,4561040000,334.38,15092300,3875,12.09897116
12/25/14,203666231.3,68427,4397250000,322.29,9883640,4125,9.39670386
12/26/14,165854567.2,73302,4355750000,319.15,16410500,3575,17.73122718
12/27/14,197469144.5,78324,4472050000,327.58,15185200,4000,18.54694223
12/28/14,197085775,74233,4317320000,316.16,11676600,4175,11.84155817
12/29/14,209628445.1,80514,4339700000,317.7,12302500,4075,14.23960233
12/30/14,279824991.1,85727,4272940000,312.72,12528300,3975,14.15059387
12/31/14,267369152,82138,4249480000,310.91,13942900,3725,12.10893582
1/1/15,131743302.5,57025,4380820000,320.44,8036550,4150,7.85606998
1/2/15,204841207.1,74944,4295210000,314.08,7860650,3900,11.13155797
1/3/15,241389624.8,85091,4307010000,314.85,33054400,4200,12.11478831
1/4/15,283487194.4,83115,3847150000,281.15,55629100,4175,20.38312824
1/5/15,265067528,94622,3628490000,265.08,43962800,4125,17.06459164
1/6/15,282282838.9,87693,3759970000,274.61,23245700,3875,12.9069098
1/7/15,334374412.4,91946,3918090000,286.08,24866800,3725,13.13392502
1/8/15,385118162.3,102295,4029490000,294.13,19982500,3550,15.30602579
1/9/15,284818041.8,102729,3869530000,282.38,18718600,3625,15.61045005
1/10/15,262383644,108113,3937990000,287.3,15264300,3700,15.50159659
1/11/15,323343832.2,91144,3764960000,274.61,18200800,3700,14.10013964
1/12/15,248321335.2,96039,3649970000,266.15,18880300,3850,32.56580631
1/13/15,409569208,100167,3668040000,267.39,72843900,2675,14.57769314
1/14/15,503030790.7,106088,3072020000,223.89,97638700,3950,16.24703531
1/15/15,448054164,118272,2427830000,176.9,81773500,3425,16.64675153
1/16/15,324428303.9,108073,2870180000,209.07,38421000,3650,15.40894779
1/17/15,245540607.4,89425,2853930000,207.83,23469700,3400,12.6526526
1/18/15,184106916.9,85636,2747730000,200.05,30085100,3875,12.49909271
1/19/15,189304070.8,96782,2905410000,211.47,18658300,3825,16.16006637
1/20/15,276299802.7,96416,2925910000,212.91,24051100,2775,14.18615284
1/21/15,276174527.4,102045,2905520000,211.38,29924600,3675,14.25492278
1/22/15,271828942.3,92528,3125520000,227.32,33544600,3550,13.05774185
1/23/15,222051807.2,88636,3211490000,233.52,24621700,3150,13.453513
1/24/15,172226071.6,84834,3200970000,232.7,24782500,3000,11.55435036
1/25/15,227939156.9,86601,3403300000,247.35,33582700,3175,13.04595188
1/26/15,482738118,105747,3496650000,254.08,106794000,3225,16.19768785
1/27/15,301335155,99829,3760210000,273.17,44399000,3550,14.02081171
1/28/15,180945185.4,88337,3626050000,263.35,44352200,4025,12.05205882
1/29/15,190666071,88452,3213920000,233.35,32213400,4200,11.89566045
1/30/15,183374728.9,83439,3206940000,232.77,26605200,3475,11.55033011
1/31/15,153885943.2,84680,3120490000,226.44,23348200,3950,12.31982067
2/1/15,162778088.9,80534,2989460000,216.87,29128500,4200,11.3420001
2/2/15,171234176.1,83135,3123010000,226.49,30612100,3675,12.06937625
2/3/15,259306202.1,91982,3275110000,237.45,40783700,3450,13.13396104
2/4/15,268781234.7,89581,3138700000,227.51,26594300,3850,12.45986726
2/5/15,262064495.3,89560,3141730000,227.66,22516400,3850,12.57623249
2/6/15,178537420.1,84060,2994350000,216.92,24435300,4425,11.48752352
2/7/15,124822842.9,81842,3074140000,222.63,21604200,4125,11.52454814
2/8/15,133723166.4,85153,3144920000,227.69,17145200,3225,11.93192935
2/9/15,159656337.4,97571,3086220000,223.39,27791300,3925,13.88752032
2/10/15,163939932.8,105651,3044180000,220.28,21115100,3750,14.58383643
2/11/15,166040482.1,99317,3037370000,219.73,17201900,3875,14.74440892
2/12/15,154908609.2,92777,3030990000,219.21,15206200,3250,13.38084918
2/13/15,193251277.3,105049,3069830000,221.97,42744400,3475,16.02196785
2/14/15,150751101.1,107122,3258210000,235.53,49732500,4100,16.34034372
2/15/15,167765195.6,83928,3563290000,257.51,56552400,3475,13.62772672
2/16/15,150038016.8,104430,3250240000,234.82,28153700,3925,15.40675656
2/17/15,157762281.6,101868,3231750000,233.42,27363100,3800,15.69505877
2/18/15,174604385,102002,3376060000,243.78,25200800,3975,14.83530028
2/19/15,145459851.1,97591,3274980000,236.41,18270500,4200,13.91341413
2/20/15,148833370.7,95355,3329190000,240.25,23876700,3950,14.74856785
2/21/15,150306825,91012,3378660000,243.75,12284200,3500,13.36198115
2/22/15,100111713.3,84608,3390510000,244.54,19527000,3800,12.19665865
2/23/15,157836796.9,98949,3272880000,236,16400000,3425,14.05620907
2/24/15,167627615.5,104506,3315370000,239,14200400,3400,14.73037716
2/25/15,165951004.1,105429,3314640000,238.89,11496200,3975,15.10803303
2/26/15,214405305.9,100341,3294030000,237.34,13619400,3650,14.26795461
2/27/15,383873038.8,102857,3282410000,236.44,44013900,3925,14.54017982
2/28/15,149379330.8,91306,3520560000,253.52,13949300,3400,13.89333037
3/1/15,238175491.1,83602,3532050000,254.28,25213700,3650,12.31285895
3/2/15,502151701.9,104605,3617340000,260.36,40465700,3775,16.21037854
3/3/15,295644890.7,111341,3822510000,275.05,50461300,4000,15.58235074
3/4/15,214790263.9,99579,3920130000,281.99,41383000,3700,14.56844136
3/5/15,256660203.4,98932,3792480000,272.74,41302400,3000,14.62106544
3/6/15,209242303.1,95356,3833160000,275.6,28918900,3875,17.13106569
3/7/15,194303505.9,92801,3788190000,272.29,17825900,3425,13.07246043
3/8/15,646057821.2,87815,3846750000,276.43,22067900,4000,13.5221797
3/9/15,246198532.6,102276,3825250000,274.81,59178200,3425,15.24892203
3/10/15,309329143.4,108319,4035790000,289.86,67770800,3650,15.85399799
3/11/15,226892240.1,101387,4060030000,291.52,33963900,4125,15.3184669
3/12/15,248129090.5,96581,4125290000,296.13,32585200,3325,14.04620906
3/13/15,239793705.6,97236,4098250000,294.12,31421500,3575,13.90358951
3/14/15,223666673.1,88209,3964470000,284.44,22612300,3275,12.35188271
3/15/15,143635787.6,85144,3923350000,281.43,11970100,3700,11.90421629
3/16/15,228499389.9,101809,3983760000,285.69,21516100,3275,14.65125755
3/17/15,212179148.3,100575,4053230000,290.6,21497200,3525,14.28947191
3/18/15,375134185.1,102257,3977030000,285.07,57008000,3625,15.42972583
3/19/15,273904312.6,103047,3570820000,255.88,52732000,3550,15.90839384
3/20/15,200320538.5,100107,3642550000,260.96,18456700,3375,15.64860137
3/21/15,152069046.9,100476,3653040000,261.64,17130100,3675,14.70695936
3/22/15,110485317.6,85432,3629920000,259.92,18438100,3275,12.3081063
3/23/15,196124064.2,106189,3742290000,267.89,22811900,3775,17.43693874
3/24/15,236775763.1,95653,3724830000,266.58,40073700,4300,14.11024766
3/25/15,228540391.1,96443,3458950000,247.47,35866900,4275,15.63150831
3/26/15,211830804.1,98495,3443230000,246.28,25730000,3575,14.28154569
3/27/15,243890205.7,103421,3476180000,248.57,17274900,4400,14.81407868
3/28/15,147274729.2,88252,3454980000,246.97,16040900,3700,12.70342532
3/29/15,122179871,88694,3536570000,252.74,21699400,3725,12.40138103
3/30/15,180346914.9,103390,3399510000,242.88,23009600,3550,15.18918419
3/31/15,184119014.3,110634,3464410000,247.45,22672000,3750,15.35633761
4/1/15,226630652.2,121155,3420100000,244.22,22877200,3475,17.36091057
4/2/15,185717692.3,112530,3461060000,247.09,26272600,3675,15.75240199
4/3/15,165779491.1,105975,3545940000,253.07,23146600,3775,15.17079997
4/4/15,117593160.1,94397,3563920000,254.29,12493500,3975,14.64723494
4/5/15,98553884.51,93053,3557460000,253.76,19649200,3700,14.37833029
4/6/15,147786838.1,100835,3655990000,260.72,20034200,3125,15.3685661
4/7/15,180413811.8,112065,3580410000,255.27,18467400,4000,16.12131218
4/8/15,219767867.7,110162,3550390000,253.06,30086400,3025,15.89693994
4/9/15,187954716.9,117897,3434520000,244.75,21643500,3550,19.04414047
4/10/15,190817034.5,111816,3420500000,243.69,28882000,3600,27.62190553
4/11/15,146602375,102716,3313620000,236.02,16365200,3500,17.01915505
4/12/15,98062841.33,87349,3321740000,236.53,12387900,3250,14.22588039
4/13/15,158985967.3,107370,3314280000,235.95,31181800,3650,16.102748
4/14/15,222195185.8,114380,3157970000,224.76,31719000,3975,16.96181239
4/15/15,149067180.3,104949,3078890000,219.07,22562000,3000,15.03463598
4/16/15,225602159.2,102464,3147650000,223.92,24805400,3425,14.71325456
4/17/15,242377316,101632,3213910000,228.57,20429800,3300,14.28467274
4/18/15,157492273,100200,3134170000,222.85,12939000,3475,13.93849707
4/19/15,169459021.1,89817,3143460000,223.46,15021500,3400,12.76157048
4/20/15,250840943.4,110799,3132400000,222.61,18364700,3925,16.16074129
4/21/15,231362417.8,114532,3161520000,224.62,24978000,4000,15.87430391
4/22/15,303780692.3,114457,3316990000,235.6,23847900,3800,16.25285687
4/23/15,198386846.3,105589,3296060000,234.05,17036000,3275,14.74480878
4/24/15,272398735.9,112613,3323830000,235.97,21448700,3150,16.74613906
4/25/15,210448635.7,100599,3257850000,231.24,13957200,3825,99.73259827
4/26/15,209635549.7,92380,3190790000,226.41,28943700,3825,13.22819741
4/27/15,263484670,110005,3093200000,219.43,38574000,3400,15.15137067
4/28/15,266033727.8,113638,3228470000,228.97,21469200,3750,16.03122042
4/29/15,264200418.6,118296,3181700000,225.59,18936500,3350,17.36232648
4/30/15,239909582.4,111099,3183860000,225.69,33818600,3200,16.08550077
5/1/15,254773777,103470,3329190000,235.94,18815300,3625,14.70023174
5/2/15,187409594.5,96269,3279270000,232.34,12535500,3750,13.99186812
5/3/15,162065099.9,86254,3315980000,234.88,18494100,3525,12.58895848
5/4/15,250273107.5,97268,3394130000,240.36,21223400,3325,14.15633436
5/5/15,257601946.4,115868,3373650000,238.85,23929100,3800,16.40594879
5/6/15,237284242.1,111320,3337790000,236.25,29587200,3750,15.59365577
5/7/15,288185975,112173,3245660000,229.66,29064400,3775,16.22517764
5/8/15,229701501.8,106499,3353090000,237.2,27445500,3675,15.76443367
5/9/15,199084081.3,99217,3446790000,243.77,19790500,3225,14.69407894
5/10/15,213073066.4,91152,3418740000,241.73,15019100,3300,15.4053723
5/11/15,236986895.2,103821,3399290000,240.3,20892300,3650,16.431866
5/12/15,239587863.7,111574,3426350000,242.15,19282600,3925,16.41415576
5/13/15,236350069.2,108349,3416690000,241.4,27180100,4150,15.33831835
5/14/15,235130868.3,102420,3344280000,236.21,24413700,3500,14.34193128
5/15/15,199915168,106287,3355680000,236.96,16329400,4000,15.09959703
5/16/15,151221902.4,91518,3366300000,237.64,11089700,3175,13.41677342
5/17/15,135389239,86155,3343940000,236.01,11134300,4325,12.56355596
5/18/15,181479914.4,98677,3357380000,236.89,16780300,3650,15.17722871
5/19/15,241569633,107307,3303650000,233.04,14241900,3400,15.51032634
5/20/15,241751204.1,108220,3288140000,231.89,15499400,3575,15.48108746
5/21/15,187066860,98127,3319140000,234.02,15108900,3625,14.38872583
5/22/15,236150512.9,100529,3338560000,235.32,27003000,3700,15.20924588
5/23/15,225017302,91114,3409830000,240.29,14605000,2825,13.24436216
5/24/15,139711868.2,91019,3391910000,238.98,11508000,3575,13.16070096
5/25/15,171619262.8,104175,3420480000,240.93,14423900,3525,15.36859022
5/26/15,205660890.4,106547,3367040000,237.1,16425000,3425,17.70303647
5/27/15,231855222.5,110243,3367340000,237.06,18837000,3625,16.56797692
5/28/15,213977697,108684,3370890000,237.26,13829600,3350,15.97731108
5/29/15,233777947.6,124585,3373380000,237.38,14805000,4000,17.64094182
5/30/15,190567262.8,130878,3370240000,237.09,14098600,2975,17.92366924
5/31/15,164609352.5,96527,3314780000,233.13,14730800,3850,38.86519149
6/1/15,257999820.8,120648,3274370000,230.23,26090500,3350,20.6013467
6/2/15,240878304.1,132206,3170730000,222.89,20459000,3750,19.15504964
6/3/15,242601779.3,126686,3212010000,225.74,17752400,3525,17.79077511
6/4/15,225737645.7,121334,3213320000,225.77,14728100,3500,17.20740277
6/5/15,248370901.6,110418,3191080000,224.15,18056500,3650,16.43932459
6/6/15,180711610.8,94567,3203980000,225,11131500,4125,14.14283042
6/7/15,168776650.3,87587,3213390000,225.6,13318400,3925,13.55333484
6/8/15,178321876.2,103233,3175520000,222.88,23378400,3825,16.76885156
6/9/15,233478021,113175,3257050000,228.54,28353100,3750,16.70288963
6/10/15,242342894.4,134362,3264420000,229,15904800,4150,20.0200267
6/11/15,241329267.8,121677,3263390000,228.85,14416000,3675,17.72155088
